X,Y,Name,city,ku,address,address2,phone,vaccine
141.2802597,43.0765965,医療法人社団 北浜胃腸科・内科,北海道札幌市,西区,北海道札幌市西区西野2条4丁目3-15,,011-663-3311,3:11
141.2827375,43.0742662,医療法人社団杏仁会 近内科クリニック,北海道札幌市,西区,北海道札幌市西区西野3条2丁目1-38,,011-664-3611,1:2:3:4:5:6:7:9:10:11:12
141.2751351,43.0764491,医療法人社団 細田こどもクリニック,北海道札幌市,西区,北海道札幌市西区西野3条6丁目2-7,,011-667-8830,1:2:3:4:5:6:7:8:9:10:11:12
141.2750544,43.0786072,医療法人社団 石塚内科消化器科,北海道札幌市,西区,北海道札幌市西区西野3条7丁目3-1,,011-661-0403,1:2:3:4:5:6:7:8:9:10:11
141.2700074,43.0810458,医療法人社団 後藤田医院,北海道札幌市,西区,北海道札幌市西区西野3条9丁目10-37,,011-663-8170,1:2:3:4:5:6:7:8:9:10:11:12
141.2765131,43.068575,医療法人にしの内科クリニック,北海道札幌市,西区,北海道札幌市西区西野5条2丁目8-37,,011-788-6726,3:11
141.2687884,43.0721689,医療法人社団 西野六条クリニック,北海道札幌市,西区,北海道札幌市西区西野6条7丁目1-1,,011-663-3651,3:8:10:11
141.263439,43.0691524,医療法人社団法真会 ひしかわ内科クリニック,北海道札幌市,西区,北海道札幌市西区西野8条8丁目1-1,,011-667-3336,1:2:3:4:5:6:7:8:9:10:11
141.2892672,43.080874,医療法人社団啓愛会 西さっぽろ小児科,北海道札幌市,西区,北海道札幌市西区西町北7丁目2-11,西さっぽろメディカル2階,011-661-4211,1:2:3:4:5:6:7:8:9:10:11:12
141.2892672,43.080874,医療法人社団糖仁会 あべ内科クリニック,北海道札幌市,西区,北海道札幌市西区西町北7丁目2-11,西さっぽろメディカル3階,011-666-7301,8
141.2851396,43.081621,医療法人社団 札幌西レディースクリニック,北海道札幌市,西区,北海道札幌市西区西町北11丁目1-5,,011-661-3535,8
141.276815,43.0864564,勤医協西区ひだまりクリニック,北海道札幌市,西区,北海道札幌市西区西町北19丁目1-3,,011-671-5115,11
141.2756428,43.0878062,医療法人社団 宮の沢レディースクリニック,北海道札幌市,西区,北海道札幌市西区西町北20丁目2-12,SR宮の沢メディカルⅡビル2階,011-666-0050,8
141.2763233,43.0881062,医療法人社団 松永内科クリニック,北海道札幌市,西区,北海道札幌市西区西町北20丁目3-10,SR宮の沢メディカルビル3階,011-669-3666,8:11
141.2763233,43.0881062,医療法人 宮の沢小池こどもクリニック,北海道札幌市,西区,北海道札幌市西区西町北20丁目3-10,SR宮の沢メディカルビル3階,011-669-5551,1:2:3:4:5:6:7:8:9:10:11:12
141.288187,43.0764522,医療法人社団 小児科西町クリニック,北海道札幌市,西区,北海道札幌市西区西町南5丁目13,,011-663-3223,1:2:3:4:5:6:7:8:9:10:11:12
141.3096076,43.0712347,藤屋医院,北海道札幌市,西区,北海道札幌市西区二十四軒3条5丁目4-28,,011-621-7260,8
141.3083017,43.0775339,琴似ハート内科・透析クリニック,北海道札幌市,西区,北海道札幌市西区二十四軒4条2丁目9-10,,011-688-8810,9
141.3072075,43.0763506,社会医療法人孝仁会 札幌第一病院,北海道札幌市,西区,北海道札幌市西区二十四軒4条3丁目4-26,,011-611-6201,11
141.3071599,43.0822582,医療法人新産健会 ことに・メディカル・サポート・クリニック,北海道札幌市,西区,北海道札幌市西区八軒1条西1丁目2-10,ザ・タワープレイス1階,011-631-3101,3:8:11
141.3071599,43.0822582,医療法人親和 すずらん小児科,北海道札幌市,西区,北海道札幌市西区八軒1条西1丁目2-10,ザ・タワープレイス1階,011-633-8088,1:2:3:4:5:6:7:8:9:10:11:12
141.3071599,43.0822582,洞田内科クリニック,北海道札幌市,西区,北海道札幌市西区八軒1条西1丁目2-10,ザ・タワープレイス2階,011-632-0255,8
141.3100624,43.0829528,医療法人社団明Th会 イムス札幌消化器中央総合病院,北海道札幌市,西区,北海道札幌市西区八軒2条西1丁目1-1,,011-611-1391,12
141.3157783,43.0863499,医療法人社団 カワカミウイメンズクリニック,北海道札幌市,西区,北海道札幌市西区八軒5条東1丁目6-19,,011-641-6507,8
141.3123228,43.0901854,つちだ消化器循環器内科,北海道札幌市,西区,北海道札幌市西区八軒7条西3丁目1-1,,011-640-5532,1:2:3:4:5:6:7:8:9:10:11:12
141.3033202,43.1018112,ゆきのかなでクリニック,北海道札幌市,西区,北海道札幌市西区八軒10条西12丁目4-8,,011-213-9351,12
141.2902141,43.0818684,医療法人札幌がんフォレスト 癒しの森内科・消化器内科クリニック,北海道札幌市,西区,北海道札幌市西区発寒2条5丁目6-5,,011-668-1184,8
141.2926833,43.0842821,医療法人社団 いとう内科・胃腸科,北海道札幌市,西区,北海道札幌市西区発寒4条4丁目1-18,,011-661-1000,8
141.2871363,43.0881647,医療法人聖愛会 発寒中央病院,北海道札幌市,西区,北海道札幌市西区発寒5条6丁目10-1,,011-661-2111,1:2:3:4:5:6:7:8:9:10:11:12
141.2937635,43.0893871,医療法人社団 はねだ内科クリニック,北海道札幌市,西区,北海道札幌市西区発寒6条3丁目2-10,,011-666-2227,6:7:8:10:11
141.2776342,43.0892811,内科・消化器内科 Ｋクリニック,北海道札幌市,西区,北海道札幌市西区発寒6条9丁目2-15,ニッセ宮の沢2階,011-667-7007,11
141.2771508,43.0929529,医療法人社団 いなべ医院,北海道札幌市,西区,北海道札幌市西区発寒6条11丁目7-18,,011-662-1389,1:2:3:4:5:6:7:9
141.2715761,43.0944777,医療法人社団宮の沢総合クリニック,北海道札幌市,西区,北海道札幌市西区発寒6条13丁目1-22,,011-671-7710,8
141.2749759,43.0953776,かなや内科クリニック,北海道札幌市,西区,北海道札幌市西区発寒7条12丁目3-46,発寒クリニックビル1F,011-669-6000,11
141.2997378,43.0916317,医療法人社団 ふるた小児科クリニック,北海道札幌市,西区,北海道札幌市西区発寒11条1丁目10-75,,011-671-1188,1:2:3:4:5:6:7:8:9:10:11:12
141.2885856,43.0992995,医療法人社団 鉄工団地診療所,北海道札幌市,西区,北海道札幌市西区発寒12条5丁目3-20,,011-661-1261,1:2:3:4:5:6:7:8:9:10:11:12
141.294049,43.0991832,医療法人社団 太田内科歯科,北海道札幌市,西区,北海道札幌市西区発寒13条3丁目7-45,,011-664-6780,8
141.2702225,43.0582681,医療法人社団 百石内科循環器クリニック,北海道札幌市,西区,北海道札幌市西区福井2丁目3-16,,011-663-3885,1:2:3:4:5:6:7:8:9:10:11:12
141.2580898,43.0593759,医療法人社団 首藤内科,北海道札幌市,西区,北海道札幌市西区平和1条4丁目1-7,,011-664-3737,6:7:8:12
141.2746623,43.0877173,クリニックもりや,北海道札幌市,西区,北海道札幌市西区宮の沢1条1丁目1-3,,011-669-8003,3:4:5:6:7:8:9:12
141.2754983,43.08882,社会医療法人孝仁会札幌西孝仁会クリニック,北海道札幌市,西区,北海道札幌市西区宮の沢1条1丁目1-30,,011-590-0322,8
141.2696791,43.0940527,医療法人社団 にこにこ小児科クリニック,北海道札幌市,西区,北海道札幌市西区宮の沢1条4丁目7-20,輪島ビル2階,011-667-3311,1:2:4:5:6:7:8:9:10:11:12
141.2608438,43.090828,医療法人社団 ひろ内科循環器科クリニック,北海道札幌市,西区,北海道札幌市西区宮の沢3条5丁目24-10,,011-671-2727,3:5:8
141.3003639,43.0714758,ため小児科医院,北海道札幌市,西区,北海道札幌市西区山の手2条1丁目6-14,,011-611-3718,1:2:3:4:5:6:7:8:9:10:11:12
141.2973201,43.0666984,みずしま内科クリニック,北海道札幌市,西区,北海道札幌市西区山の手2条6丁目3-8,,011-632-6600,1:2:3:4:5:6:7:8:9:10:12
141.2900459,43.0642456,クリニークアンジェ牧山内科,北海道札幌市,西区,北海道札幌市西区山の手3条12丁目1-34,,011-632-0123,3:5:6:7:8:9:10:11
141.2894123,43.0688532,独立行政法人国立病院機構 北海道医療センター,北海道札幌市,西区,北海道札幌市西区山の手5条7丁目1-1,,011-611-8111,1:2:3:4:5:6:7:8:9:10:11:12
141.2867986,43.069853,医療法人 札幌山の上病院,北海道札幌市,西区,北海道札幌市西区山の手6条9丁目1-1,,011-621-1200,11
141.4095423,43.0362857,医療法人社団栄仁会 栄通わたなべ内科皮ふ科,北海道札幌市,白石区,北海道札幌市白石区栄通8丁目2-1,,011-858-3311,8
141.4240858,43.0300342,医療法人社団 小路内科消化器クリニック,北海道札幌市,白石区,北海道札幌市白石区栄通15丁目9-35,,011-853-1331,1:2:3:4:5:6:7:8:9:10:11:12
141.4299104,43.0285458,協全内科クリニック,北海道札幌市,白石区,北海道札幌市白石区栄通17丁目13-13,,011-852-3181,1:2:3:4:5:6:7:9:10:11:12
141.4343685,43.0260629,医療法人社団 やまうち内科クリニック,北海道札幌市,白石区,北海道札幌市白石区栄通19丁目1-1,,011-851-5600,1:2:3:4:5:6:7:8:12
141.4404903,43.0236996,医療法人孝友会 ごう内科クリニック,北海道札幌市,白石区,北海道札幌市白石区栄通21丁目1-16,,011-850-5050,3:4:5:8:9
141.4404903,43.0236996,なかの耳鼻咽喉科医院,北海道札幌市,白石区,北海道札幌市白石区栄通21丁目1-16,丁目22-35,011-854-4133,9
141.4498658,43.0475059,医療法人社団 大屋医院,北海道札幌市,白石区,北海道札幌市白石区川下2条7丁目2-5,,011-873-1123,1:2:3:4:5:6:7:8:9:10:11:12
141.4454411,43.04885,医療法人菊郷会 石橋胃腸病院,北海道札幌市,白石区,北海道札幌市白石区川下3条4丁目2-1,,011-872-5811,8
141.4483574,43.0523331,川下ばく内科,北海道札幌市,白石区,北海道札幌市白石区川下4条5丁目4-14,,011-374-4389,1:2:3:4:5:6:7:8:9:10:11:12
141.4392876,43.0714084,社会福祉法人北翔会 札幌あゆみの園,北海道札幌市,白石区,北海道札幌市白石区川北2254番地1,,011-879-5555,1:2:3:4:5:6:7:8:9:10:11:12
141.438719,43.0586542,医療法人社団 川北内科循環器科医院,北海道札幌市,白石区,北海道札幌市白石区川北2条3丁目2-25,,011-872-4533,1:2:3:4:5:6:7:8:9:10:11:12
141.3695089,43.0568745,医療法人社団 木村医院,北海道札幌市,白石区,北海道札幌市白石区菊水1条1丁目3-33,,011-811-4403,6:7:8
141.372959,43.0574035,菊水内科循環器クリニック,北海道札幌市,白石区,北海道札幌市白石区菊水3条2丁目4-1,ニューギン札幌ビル２F,011-827-6688,11
141.373178,43.0595049,勤医協札幌病院,北海道札幌市,白石区,北海道札幌市白石区菊水4条1丁目9-22,,011-811-2246,1:2:3:4:5:6:7:8:9:10:11:12
141.3747696,43.05863,独立行政法人国立病院機構 北海道がんセンター,北海道札幌市,白石区,北海道札幌市白石区菊水4条2丁目3-54,,011-811-9111,8
141.3762111,43.0604048,みなみハート内科クリニック,北海道札幌市,白石区,北海道札幌市白石区菊水6条2丁目1-34,シュタットハウス札幌1階,011-818-3737,1:2:3:4:5:6:7:8:9:10:11:12
141.3873491,43.0613467,中島内科胃腸科クリニック,北海道札幌市,白石区,北海道札幌市白石区菊水上町1条3丁目36,,011-811-2726,1:2:3:4:5:6:7:8:9:11
141.4065575,43.0707797,医療法人社団 みんなのこどもクリニック,北海道札幌市,白石区,北海道札幌市白石区菊水元町5条2丁目2-4,Ucラポール1F,011-876-1717,1:2:3:4:5:6:7:8:9:10:11:12
141.4063993,43.0704575,医療法人社団薫風会 青空たけうち内科クリニック,北海道札幌市,白石区,北海道札幌市白石区菊水元町5条2丁目2-40,,011-872-3558,1:2:3:4:5:6:7:8:9:10:11:12
141.4073104,43.0686216,医療法人菊郷会 札幌センチュリー病院,北海道札幌市,白石区,北海道札幌市白石区菊水元町5条3丁目5-10,,011-871-1121,8
141.4048693,43.0639692,医療法人社団 野村内科医院,北海道札幌市,白石区,北海道札幌市白石区北郷2条1丁目2-4,,011-873-3476,3:8
141.4136852,43.0589366,医療法人社団 まつもと小児科,北海道札幌市,白石区,北海道札幌市白石区北郷2条4丁目3-5,北郷メディカルビル2階,011-871-2277,1:2:3:4:5:6:7:8:9:10:11:12
141.4181292,43.0568202,北郷医院,北海道札幌市,白石区,北海道札幌市白石区北郷3条5丁目13-1,,011-873-1960,3:4:5:8:9:10:11
141.4228234,43.0542484,医療法人社団日吉会 そねざき内科小児科医院,北海道札幌市,白石区,北海道札幌市白石区北郷3条7丁目1-15,,011-873-2227,1:2:3:4:5:6:7:8:9:10:11:12
141.3812667,43.0490422,医療法人社団誠医会 よつばクリニック,北海道札幌市,白石区,北海道札幌市白石区東札幌1条2丁目1-3,,011-825-1055,8
141.3845884,43.0553333,医療法人社団毬会 内科丹田クリニック,北海道札幌市,白石区,北海道札幌市白石区東札幌4条1丁目1-1,イーアス札幌Bタウン2階,011-817-1188,8:11
141.3894187,43.0511032,医療法人社団 きよみず公園クリニック,北海道札幌市,白石区,北海道札幌市白石区東札幌4条3丁目6-1,,011-813-6311,1:3:4:5:6:7:9:10:11:12
141.3911213,43.0512227,医療法人社団 響 さくら内科クリニック,北海道札幌市,白石区,北海道札幌市白石区東札幌4条4丁目1-18,2階,011-817-2171,1:2:3:4:5:6:7:8:12
141.3927406,43.0507172,川端医院,北海道札幌市,白石区,北海道札幌市白石区東札幌5条4丁目3-2,,011-831-2702,1:2:3:4:5:6:7:8:9:10:11:12
141.3947154,43.0508784,医療法人社団明日佳 白石明日佳病院,北海道札幌市,白石区,北海道札幌市白石区東札幌5条5丁目2-5,,011-823-5151,10:11
141.398454,43.0482732,医療法人社団明珠会 札幌白石産科婦人科病院,北海道札幌市,白石区,北海道札幌市白石区東札幌5条6丁目6-28,,011-862-7211,8
141.3992205,43.0490676,社会医療法人北楡会 札幌北楡病院,北海道札幌市,白石区,北海道札幌市白石区東札幌6条6丁目5-1,,011-865-0111,1:2:3:4:5:6:7:8:9:10:11:12
141.3971514,43.0462844,医療法人社団智愛会 なかた小児科,北海道札幌市,白石区,北海道札幌市白石区南郷通1丁目北1-1,白石メディカル2階,011-864-8668,1:2:3:4:5:6:7:8:9:10:11:12
141.4010316,43.044868,医療法人社団 白石こどもクリニック,北海道札幌市,白石区,北海道札幌市白石区南郷通2丁目北2-1,ル・ノール南郷街,011-865-7302,1:2:3:4:5:6:7:8:9:10:12
141.4098393,43.0410992,北海道医療Th協 緑愛クリニック,北海道札幌市,白石区,北海道札幌市白石区南郷通6丁目北3-24,,011-868-8866,3:5:8
141.412503,43.03938,秀愛会内科消化器科クリニック,北海道札幌市,白石区,北海道札幌市白石区南郷通8丁目南5-1,第2タヂカビル1階,011-860-7676,3:4:5:8
141.4180832,43.0373248,医療法人社団 山中たつる小児科,北海道札幌市,白石区,北海道札幌市白石区南郷通11丁目南3-9,,011-866-5555,1:2:3:4:5:6:7:8:9:10:11:12
141.4346904,43.031504,医療法人社団清香会 おおしま内科・胃腸科クリニック,北海道札幌市,白石区,北海道札幌市白石区南郷通18丁目北3-28,,011-866-5511,1:2:3:4:5:6:7:8:9:10:11:12
141.4427066,43.0262689,ＥＶＥウィミンズクリニック,北海道札幌市,白石区,北海道札幌市白石区南郷通21丁目南5-41,,011-866-0808,1:2:3:4:5:6:7:8:9:10:11:12
141.4117746,43.0534703,医療法人 白石中央病院,北海道札幌市,白石区,北海道札幌市白石区平和通3丁目北2-3,,011-861-8171,3:4:5:6:7:8:9
141.4172744,43.0470877,勤医協平和通りクリニック,北海道札幌市,白石区,北海道札幌市白石区平和通7丁目南5-1,,011-864-0912,12
141.4216574,43.0452436,医療法人社団 ひらい内科小児科,北海道札幌市,白石区,北海道札幌市白石区平和通9丁目南3-1,,011-861-5122,1:2:3:4:5:6:7:8:9:10:11:12
141.417497,43.0394218,医療法人社団佐分利内科医院,北海道札幌市,白石区,北海道札幌市白石区本郷通10丁目南1-23,,011-864-1751,8
141.4224051,43.036275,医療法人社団 みどり内科クリニック,北海道札幌市,白石区,北海道札幌市白石区本郷通13丁目南4-27,ムトウビル2階,011-866-4563,10:11
141.4029756,43.0515369,医療法人社団 渡辺一彦小児科医院,北海道札幌市,白石区,北海道札幌市白石区本通（南）1丁目南1-13,,011-865-8688,1:3:4:5:6:7:8:9:10:11:12
141.400554,43.0501636,医療法人社団慈昂会 白石内科クリニック,北海道札幌市,白石区,北海道札幌市白石区中央1条7丁目10-30,白石中央メディカルビル１Ｆ,011-868-2711,8:10:11
141.4063086,43.0504649,医療法人信佑会 吉田記念病院,北海道札幌市,白石区,北海道札幌市白石区本通2丁目南5-10,,011-864-2125,3:8:11
141.407584,43.049723,医療法人社団 広川内科クリニック,北海道札幌市,白石区,北海道札幌市白石区本通3丁目南2-38,,011-861-2026,3:4:5:6:8:11
141.4173746,43.0446407,松田内科循環器クリニック,北海道札幌市,白石区,北海道札幌市白石区本通8丁目南1-30,,011-867-8000,6:7:8:11:12
141.4212716,43.0407607,内科胃腸科クリニック長尾医院,北海道札幌市,白石区,北海道札幌市白石区本通（南）11丁目南1-9,,011-861-4696,3:4:5:8:10:11
141.4341929,43.0365285,医療法人社団 小川医院,北海道札幌市,白石区,北海道札幌市白石区本通16丁目北11-14,,011-864-7995,1:2:3:4:5:6:7:8:9:10:11:12
141.2386354,43.1239044,医療法人社団恵幼会 わたなべ小児科・アレルギー科クリニック,北海道札幌市,手稲区,北海道札幌市手稲区曙1条1丁目1-25,,011-699-1000,1:2:3:4:5:6:7:8:9:10:11:12
141.2378407,43.1271873,社会医療法人延山会 西成病院,北海道札幌市,手稲区,北海道札幌市手稲区曙2条2丁目2-27,,011-681-9321,8
141.2355573,43.1308173,医療法人社団喜倜会 おちあい内科・消化器内科医院,北海道札幌市,手稲区,北海道札幌市手稲区曙4条3丁目17-21,,011-685-5858,5:8:11
141.236232,43.135339,さかいの小児科,北海道札幌市,手稲区,北海道札幌市手稲区曙6条2丁目2-16,,011-691-9131,1:2:3:4:5:6:7:8:9:10:11:12
141.2365625,43.1351585,医療法人社団 手稲あけぼのレディースクリニック,北海道札幌市,手稲区,北海道札幌市手稲区曙6条2丁目2-10,,011-695-4103,8
141.2307957,43.1444878,医療法人明日風こどもクリニック,北海道札幌市,手稲区,北海道札幌市手稲区明日風5丁目9-1,,011-685-0122,1:2:3:4:5:6:7:8:9:10:11:12
141.2165947,43.1312167,医療法人社団 上原内科クリニック,北海道札幌市,手稲区,北海道札幌市手稲区稲穂1条7丁目2-21,,011-681-7070,3:8
141.2141173,43.1284892,医療法人社団弘誓会 菊地内科・呼吸器科,北海道札幌市,手稲区,北海道札幌市手稲区稲穂2条7丁目1-5,稲穂メディカルコア,011-694-1881,11
141.2110564,43.1287057,北海道立子ども総合医療・療育センター,北海道札幌市,手稲区,北海道札幌市手稲区金山1条1丁目240番6,,011-691-5696,1:2:3:4:5:6:7:8:9:10:11:12
141.208476,43.1304638,医療法人社団隆恵会わだ内科外科クリニック,北海道札幌市,手稲区,北海道札幌市手稲区金山1条2丁目1-16,,011-699-1500,11
141.2700502,43.1150339,医療法人 かわばた内科クリニック,北海道札幌市,手稲区,北海道札幌市手稲区新発寒4条5丁目13-13,,011-688-2525,1:2:3:4:5:6:7:8:10:11
141.2718777,43.1151117,医療法人社団友善会 新発寒ファミリークリニック,北海道札幌市,手稲区,北海道札幌市手稲区新発寒5条5丁目6-1,,011-691-2100,3:5:11
141.2431186,43.1196217,医療法人社団 むらさき内科・循環器クリニック,北海道札幌市,手稲区,北海道札幌市手稲区手稲本町1条3丁目3-1,メディカルスクエア手稲２階,011-682-3222,3:8:10:11
141.2431186,43.1196217,すぎはら小児科・アレルギー科,北海道札幌市,手稲区,北海道札幌市手稲区手稲本町1条3丁目3-1,メディカルスクエア手稲3階,011-681-2369,1:2:3:4:5:6:7:8:9:10:11:12
141.2363856,43.1213879,医療法人 はだ産婦人科クリニック,北海道札幌市,手稲区,北海道札幌市手稲区手稲本町2条5丁目3-12,,011-685-1103,1:2:3:4:5:6:7:8:9:10:11:12
141.2643328,43.1347122,医療法人社団稲信会 まえだ森林クリニック,北海道札幌市,手稲区,北海道札幌市手稲区手稲前田496番地11,,011-685-6060,8:11
141.210103,43.1414931,医療法人北武会 北都病院,北海道札幌市,手稲区,北海道札幌市手稲区手稲山口550番２,,011-683-6667,11
141.254202,43.10864,医療法人社団 香友会富丘まごころ内科クリニック,北海道札幌市,手稲区,北海道札幌市手稲区富丘1条4丁目1-1,,011-699-8881,3:8:11
141.2574571,43.1113064,医療法人社団 澤井内科循環器クリニック,北海道札幌市,手稲区,北海道札幌市手稲区富丘1条4丁目5-33,マックスメディカルビル2階,011-695-0112,8
141.2458467,43.1145418,医療法人社団 わたなべクリニック,北海道札幌市,手稲区,北海道札幌市手稲区富丘2条7丁目2-6,,011-681-1200,8:9:11
141.2463465,43.1146946,さくらレディースクリニック,北海道札幌市,手稲区,北海道札幌市手稲区富丘2条7丁目6-15,,011-695-8118,8:10:11
141.2588575,43.1027796,おのでら内科クリニック,北海道札幌市,手稲区,北海道札幌市手稲区西宮の沢2条4丁目1-1,,011-695-5508,1:2:3:4:5:6:7:8:9:10:11:12
141.2648821,43.0993577,ささき内科クリニック,北海道札幌市,手稲区,北海道札幌市手稲区西宮の沢3条1丁目12-25,,011-667-2000,3:8:10:11
141.2596021,43.0966774,医療法人育愛会 愛産婦人科,北海道札幌市,手稲区,北海道札幌市手稲区西宮の沢4条2丁目1-1,,011-669-5503,8
141.2087092,43.132783,医療法人社団 星置駅前内科医院,北海道札幌市,手稲区,北海道札幌市手稲区星置1条4丁目2-12,星置駅前メディカル,011-694-1451,8
141.2087092,43.132783,医療法人社団 たかだ小児クリニック,北海道札幌市,手稲区,北海道札幌市手稲区星置1条4丁目2-12,星置駅前メディカル,011-694-8122,1:2:3:4:5:6:7:8:9:10:11:12
141.2090563,43.1334329,医療法人啓眞会くにちか内科クリニック,北海道札幌市,手稲区,北海道札幌市手稲区星置1条4丁目7-2,,011-688-1133,3:8:11
141.2089367,43.1365964,医療法人社団真愛会 札幌ファミリークリニック,北海道札幌市,手稲区,北海道札幌市手稲区星置2条4丁目2-22,,011-695-5211,1:2:3:4:5:6:7:8:9:10:11:12
141.2088145,43.1373324,医療法人社団 美田内科循環器科クリニック,北海道札幌市,手稲区,北海道札幌市手稲区星置2条4丁目7-43,,011-685-3300,8
141.2431129,43.1222769,医療法人渓仁会 手稲渓仁会病院,北海道札幌市,手稲区,北海道札幌市手稲区前田1条12丁目1-40,,011-681-8111,1:2:3:4:5:6:7:8:9:10:11:12
141.2436795,43.1230602,医療法人渓仁会 手稲渓仁会クリニック,北海道札幌市,手稲区,北海道札幌市手稲区前田1条12丁目2-15,,011-685-3888,1:2:3:4:5:6:7:8:9:10:11:12
141.2422768,43.1230435,Th涯医療クリニックさっぽろ,北海道札幌市,手稲区,北海道札幌市手稲区前田1条12丁目357番地22,,011-685-2799,1:2:3:4:5:6:7:8:9:10:11
141.24846,43.120144,医療法人渓仁会 手稲家庭医療クリニック,北海道札幌市,手稲区,北海道札幌市手稲区前田2条10丁目1-10,,011-685-3920,1:2:3:4:5:6:7:8:9:10:11
141.2498707,43.1243185,医療法人社団 たけうち小児科,北海道札幌市,手稲区,北海道札幌市手稲区前田4条11丁目8-6,,011-694-5555,1:2:3:4:5:6:7:9:10:11:12
141.2574591,43.1241882,よまいだ内科医院,北海道札幌市,手稲区,北海道札幌市手稲区前田6条9丁目2-8,,011-684-0651,11
141.3650235,43.0481671,旭町医院,北海道札幌市,豊平区,北海道札幌市豊平区旭町3丁目2-36,,011-811-0345,3
141.393205,43.0343215,勤医協月寒ファミリークリニック,北海道札幌市,豊平区,北海道札幌市豊平区月寒中央通4丁目1-15,,011-851-0229,1:2:3:4:5:6:7:8:9:10:11:12
141.396991,43.0304332,月寒こどもクリニック,北海道札幌市,豊平区,北海道札幌市豊平区月寒中央通7丁目6-20,JA月寒中央ビル5階,011-856-9181,1:2:3:4:5:6:7:8:9:10:11:12
141.3975466,43.0300333,医療法人社団豊水会たねいちリウマチクリニック,北海道札幌市,豊平区,北海道札幌市豊平区月寒中央通8丁目4-7,,011-853-7307,8
141.3971274,43.0257949,医療法人社団札幌朗愛会 札幌朗愛会病院,北海道札幌市,豊平区,北海道札幌市豊平区月寒西1条10丁目3-30,,011-853-2111,6:7:8
141.3923251,43.0249476,医療法人社団 川村小児科医院,北海道札幌市,豊平区,北海道札幌市豊平区月寒西2条10丁目2-75,,011-853-2888,1:2:3:4:5:6:7:8:9:10:11:12
141.3895088,43.0240671,はせがわ内科クリニック,北海道札幌市,豊平区,北海道札幌市豊平区月寒西4条10丁目7-17,,011-851-0610,2:3:9:10:11:12
141.3975102,43.0351521,月寒のぶおか内科消化器内科,北海道札幌市,豊平区,北海道札幌市豊平区月寒東1条4丁目3-8,,011-859-7701,8:10:11
141.4172063,43.0237791,医療法人社団グロリア会 月寒グロリアクリニック,北海道札幌市,豊平区,北海道札幌市豊平区月寒東3条16丁目3-8,,011-854-4103,8
141.4195174,43.0200713,医療法人社団のえる小児科,北海道札幌市,豊平区,北海道札幌市豊平区月寒東3条17丁目1-20,,011-858-0505,1:2:3:4:5:6:7:8:9:10:11:12
141.4222728,43.0183299,医療法人社団 北野通内科循環器クリニック,北海道札幌市,豊平区,北海道札幌市豊平区月寒東3条18丁目22-20,,011-853-8800,8:11
141.4061539,43.0334387,なんば内科循環器クリニック,北海道札幌市,豊平区,北海道札幌市豊平区月寒東4条7丁目8-28,,011-859-8800,8
141.3666147,43.0546719,神田産科婦人科クリニック,北海道札幌市,豊平区,北海道札幌市豊平区豊平3条1丁目1-33,,011-841-1103,8
141.378567,43.0461063,医療法人社団 とよひら公園内科クリニック,北海道札幌市,豊平区,北海道札幌市豊平区豊平4条11丁目3-5,,011-811-1518,3:5:6:7:8:9:10:11
141.3705813,43.0516029,医療法人社団 豊平おおたこどもクリニック,北海道札幌市,豊平区,北海道札幌市豊平区豊平4条3丁目3-10,豊平メディカルプラザ1階,011-815-2525,1:2:3:4:5:6:7:8:9:10:11:12
141.3705813,43.0516029,たけだ内科胃腸科クリニック,北海道札幌市,豊平区,北海道札幌市豊平区豊平4条3丁目3-10,豊平メディカルプラザ1階,011-823-1100,3:5:8
141.3653734,43.0510501,三浦内科循環器クリニック,北海道札幌市,豊平区,北海道札幌市豊平区豊平6条2丁目2-12,,011-821-5726,11
141.3722814,43.0465895,医療法人北志会 札幌ライラック病院,北海道札幌市,豊平区,北海道札幌市豊平区豊平6条8丁目2-18,,011-812-8822,8
141.3734647,43.0441926,医療法人おひげせんせいのこどもクリニック,北海道札幌市,豊平区,北海道札幌市豊平区豊平7条10丁目3-18,,011-820-1061,1:2:3:4:5:6:7:8:9:10:11:12
141.3780311,43.0415567,医療法人社団醫王会 緑の街診療所,北海道札幌市,豊平区,北海道札幌市豊平区豊平7条13丁目1-1,,011-825-9912,10:11
141.3596579,43.0367378,中の島せつこ内科クリニック,北海道札幌市,豊平区,北海道札幌市豊平区中の島1条2丁目3-15,,011-820-3900,8
141.35607,43.0257027,独立行政法人 地域医療機能推進機構 北海道病院,北海道札幌市,豊平区,北海道札幌市豊平区中の島1条8丁目3-18,,011-831-5151,1:2:3:4:5:6:7:8:9:10:11:12
141.36088,43.0373905,医療法人社団恵山会 中の島内科・消化器内科クリニック,北海道札幌市,豊平区,北海道札幌市豊平区中の島2条2丁目1-1,中の島ステーションビル2階,011-821-3113,8
141.3616577,43.0369516,中の島診療所,北海道札幌市,豊平区,北海道札幌市豊平区中の島2条2丁目2-1,,011-831-2387,1:2:3:4:5:6:7:8:9:10:11:12
141.3598666,43.0308717,医療法人社団 中里内科胃腸科クリニック,北海道札幌市,豊平区,北海道札幌市豊平区中の島2条5丁目9-1,石丸メディカルビル2階,011-815-8833,8
141.3950277,43.023584,松本内科クリニック,北海道札幌市,豊平区,北海道札幌市豊平区西岡4条1丁目5-1,,011-852-1353,8
